content,Quality,Service,Shipping,Packing
8643,Trải nghiệm hơi tệ. Sách chưa kịp mở đã rớt ra rồi. :(,0,,,
8644,gửi hàng keo chết đã đóng khô không dùng được  . không nên mua .,0,,,
8645,Chuộc khôn quá không dinh,0,,,
8646,"Hơi lỏng lẻo, không giống mọi người review lắm nên chưa hài lòng lắm nè",0,,,
8647,"Dùng cũng ổn cho đến khi cục nam châm bên trong cái cán rơi ra và k tài nào chui lại vào được, không gắn được đầu tua vít vào cán nữa",0,,,
8648,"kẹp lỏng, dễ bị rơi. cần cải tiến",0,,,
8649,"Mình mua sách ở Tiki lâu lắm rồi và chưa bao giờ gặp tình trạng này, sách mình đặt ship đến rõ ràng là sách cũ, gáy sách bị dập, bìa sách bóng thì vô cùng nhiều vết xước, sách cũng chẳng có mùi sách mới. Mình không quan trọng dù sao mua sách về đọc được là được rồi, nhưng dù sao bỏ tiền ra mua sách mới về, háo hức khui hộp ra lại thấy sách cũ nên thấy khá khó chịu. Mong Tiki rút kinh nghiệm",0,,,
8651,"Cắm vào Ubuntu nó không tự nhận như những USB thu wifi giá 100k.
Driver có đĩa đi kèm thì dùng Linux Kernel 3.4 (version) khá cũ nên install trên Ubuntu mới (v18.04) không được.
Chưa thử trên Windows nên chưa biết.
=> Tóm lại khá bất ổn cho người không chuyên máy tính.",0,,,
8652,Chất lượng bản in (kèm hình) quá kém! Tiki hảy giúp tôi muốn đổi hộp mực khác?,0,1,,
8653,tín hiệu ra trập chờn không ổn định,0,,,
8655,"Hàng không như quảng cáo, inox mỏng quá",0,,,
8658,"Màu đã rất cũ, xấu và ọp ẹp",0,,,
8659,Chất liệu giấy thô cứng gói nhỏtoi đã từng mua nhà khác giấy mịn gói to,0,,,
8660,"usb không bắt wifi xa được, chập chờn rồi tự out",0,,,
8663,"theo như giới thiệu là có chỗ xả mực, thay mực và được 2,3 lần. nhưng sản phẩm nhận được ko như vậy. thật là thất vọng.",0,,,
8664,"Kỹ năng dịch thuật chưa tốt, câu cú lủng củng",0,,,
8665,mới dán được một ngày đã rớt,0,,,
8666,"Đánh giá vì nội dung. 
Tiki giao hàng tốt, sách đẹp
Tuy nhiên về nội dung sách thực sự mình đánh giá không cao. Bản thân thấy sách viết lan man, chủ yếu về Nhật Bản. So với những sách self-help mình đọc, quyển này nội dug tệ luôn. Đọc xong sách mình cũng ko cảm đc mấy, nhưng tên tiêu đề hay.",0,,1,
8667,"Đã nhận hàng in ra như vậy đây
Yêu cầu shop đổi hoặc trả hàng",0,1,,
8668,"- Bộ trong hình có nắp đậy của cọ, nhưng khi nhận lại ko có",0,,,
8669,đầu ra có 2 nhưng chỉ nhận được 1 tín hiệu,0,,,
8672,"Hàng cũ kĩ, trầy xước đầy. Có dấu hiệu đã tháo lắp qua. Mình thấy hơi thất vọng. Nhưng cũng không tin nỗi là mình lắp vào xong bóp vòi nó lại xịt nước ra. Thật không chấp nhận được. Sao lại bán hàng đã xài rồi cho khách?",0,,,
8673,"Bật công tắc rồi nhưng điện không vào, đèn báo trên ổ cũng không sáng. Yêu cầu được trả hàng và hoàn tiền.",0,1,,
8675,"1. Sách đẹp về hình thức
2. Cách dịch giả biên dịch có phần theo văn hoá Châu Âu trong khi người đọc là người Việt nên khá khó hiểu.
3. Cuốn sách không phù hợp với mình. Có lẽ nó phù hợp với người khác hơn. Nên ai mua lại mình sẽ bán. LH SDT: ***.
4. Mình chỉ học được thêm 1 chút cách tác giả bán nó.",0,,,
8677,Hàng không như kỳ vọng và thất vọng vô cùng!,0,,,
8680,"Thấy review cũng ngon lành mua nhưng xài những ứng dụng như face, zalo, mess đều có lỗi._x000D_
Kiểu đơ lag vậy ạ",0,,,
8682,Quyển sách này đọc không hiểu gì hết,0,,,
8683,"Mua 3 cáp nguồn PC. đc hẵn 2 cáp nguồn PC + 1 cáp sạt điện thoại. chắc shop thiếu hàng nên ""bù đắp"" cho đủ số... :))",0,,,
8687,"Sách bị mất chứ nhiều☺️_x000D_
Nhiều tranh bị dính,phải dùng dao cắt giấy để tách ra🙃",0,,,
8688,"Ô mua về bị lỗi, đã hoàn trả hàng ngay sau đó và lấy sang ổ khác",0,,,
8689,Chất lượng tương đương giá tièn,0,,,
8690,Lởm. Cắm vào máy tính lúc nhận lúc không chập chờn. Không copy dữ liệu được.,0,,,
8691,Mình sử dụng được khoảng 1 tuần thì thấy có một số điểm không hài lòng lắm. Sản phẩm bắt sóng có thể nói là khá kém khi điện thoại mình có thể bắt được sóng 4g full trong khi bộ phát chỉ có 1 vạch. Pin nếu dùng liên tục sẽ rất mau hết.,0,,,
8698,máy bị lỗi. cuộc gọi nào trong khi nói chuyện cũng bị ngắt loa trong. cài lại máy cũng không khắc phục được,0,,,
8699,"Rất tệ, sạc cắm không được, dây bị hư ngày khi khui hộp. Cần được trả lại",0,1,,
8700,"Sách đóng nilong mỏng tưởng là mới tinh, bóc ra thì bìa rất rất nhiều vết xước.

Sẽ mua lại ở 1 shop khác để so sánh.

Sách hay, ship nhanh, cảm ơn Tiki.",0,,1,
8704,ko thấy chắc chắn như mô tả,0,,,
8705,tại sao đồ mình nhận được bị bóc ra trc đó.,0,,,
8706,"sản phẩm ko có sơn chống nước giống quản cáo, hoàn thiện bề mặt kém, sơ xài nếu ko muốn nói là tệ, dăm gỗ liti còn nhiều, nhìn khá mất thẩm mỹ!",0,,,
8708,Để làm đui bình thường thì mắc quá…cảm biến chẳng thấy đâu..quá tệ ..dù chỉnh tới chỉnh lui …chán ko nên mua.,0,,,
8709,"Sản phẩm không đúng cấu hình máy dell, cắm sạc không tích vô pin được. Sạc pin không nên %. Em không xài được cục sạc này ạ.",0,,,
8710,không kết nốt đc như ....,0,,,
8713,Hàng không tốt tín hiệu mãi mới truyền . Cúp máy 10 phút sau chưa tắt,0,,,
8714,gắn sim Viettel thì ok còn sim Mobi thì như bỏ,0,,,
8716,"sản phẩm ọp ẹp, phần kết nối vào tường yếu._x000D_
Nhìn xấu quá.",0,,,
8717,"Chất liệu ọp ẹp lắm. Mặt vải trên nhăn nhúm, vết máy nham nhở. Nói chung hàng ko như mẫu",0,,,
8718,Sách bị lỗi gấp trang và bị lem màu ạ,0,,,
8721,"Hàng chất lượng vải kém, cứng và thô, không phải lụa như quảng cáo.",0,,,
8723,Mình nhận hàng về bị lỗi không sử dụng được. Yêu cầu hỗ trợ nhưng lâu vẫn chưa đổi được. Mong tiki hỗ trợ đổi cho mình sản phẩm khác,0,1,,
8724,Đèn chỉ mang tính trang chí chứ ánh sáng yếu dùng đọc sách không phù hợp,0,,,
8728,"Sản phẩm bị gãy ngàm như hình. Sảm phẩm được tiki đóng gói cẩn thận, sao mà lại bi vậy?",0,,,1
8729,"Mình mua liền 2 cục nhưng kết nối qua method 3 đều báo tình trạng thế này, mong tiki chỉ cách khắc phục, trc mình cũng mua 1 cái kết nối rất dễ dàng",0,1,,
8730,Khi xách thùng nước lên bị nghiên một bên nhiểu nước tùm lum,0,,,
8733,"keo này không dính, hoặc ko có hd sử dụng nên không biết xài, nói chung ko ngon",0,,,
8737,"Sách thiếu từ trang 12 đến trang 17, thứ tự các trang lộn xộn (từ trang 11 chuyển sang trang 33, sau đó kéo dài đến trang 48 rồi quay lại trang 18). Đề nghị Tiki đổi hàng giúp mình.",0,1,,
8738,"Tôi mua cây ram này vào tháng 9/2019 lắp vào laptop HP (chỉ có 1 khe ram) và dùng bình thường cho tới cuối tháng 4/2020 thì laptop không khởi động được nữa. Nghi ram hỏng, tôi tháo ram ra và lắp vào một laptop Dell khác, thì máy Dell cũng ko khởi động được.

Tôi tiếp tục lấy ram tốt ở máy Dell gắn vào máy HP thì cái máy HP lại khởi động ngon lành. Vậy có thể tạm kết luận ram hỏng. 

KingMax là hãng ram mà tôi tin tưởng. Nên sự cố này có thể nằm trong xác suất hư hỏng của nhà sản xuất, nhưng cũng có thể do chất lượng ram KingMax đang đi xuống. Bác nào cũng gặp tình trạng tương tự thì comment cho biết với.",0,,,
8744,"Tạm được, cảm giác không chắc chắn lắm. Lắp xong kệ không thẳng như trên hình mà sẽ bị cong ở đáy. Muốn dùng phải thêm bìa dưới đáy kệ để đựng được nhiều sách hơn chứ không sẽ ngã. Dùng tạm được.
Hình mình cung cấp sau gần 1 năm sử dụng, kệ đột nhiên gãy ngã mặc dù mình không cho thêm sách hay bất cứ vật nặng nào.",0,,,
8746,"bộ chia không hoạt động ngay khi bóc ra khỏi hộp, đang liên hệ shop để bảo hành",0,1,,
8750,"- Mua xong muốn cài đặt kế nối được phải liên hệ nhà cung cấp
- In phải dùng phần mềm hỗ trợ. Nhà cung cấp có hỗ trợ phần này
- In cỡ chữ 1012 mới in đẹp được nên phải in ít thông tin. Càng ít càng tốt, còn để in tem phụ thì phải cố gắng thu thật gọn để tăng được cỡ chữ này. In dạng mã vạch, tem trà sữa thì ok. Nhãn phụ thì do nhiều chữ nên hơi rắc rối",0,,,
8751,"Phía trên còn khoảng ít quá k để được huhu , quá buồn , quá thất vọng",0,,,
8754,Sản phẩm ko đẹp soi ko rõ nét,0,,,
8755,xịt cũng vậy thôi không tốt,0,,,
8756,Hang bi loi khong giong nhu mo ta yeu cau nhan vien tiki den lay hang tra lai nha cung cap va hoan tien cho khach hang. Thanks,0,1,,
8758,Máy in Brother tiết kiệm mực mà xài mới hơn tháng đã hết mực ko in dc. Mình xài vp bình thường in ko nhiều lắm mà ko hiểu sao nhanh hết mực ghê.,0,,,
8759,Dây mỏng quá sợ ko đc bao lâu,0,,,
8761,Hơi thất vọng về tốc độ truyền tải file chậm so với chuẩn SSD,0,,,
8762,"Chất lượng tốt, tuy nhiên hoàn thiện chưa tốt lắm:
- Lò xo hơi nặng
- Một số chỗ còn ộp ẹp
- Một số gờ đúc không khớp khiến mở ra hay đóng lại không được êm ái.",0,,,
8766,"Rất khó set up, không rõ vì lí do gì mà không thể truy cập vào IP mặc định của Router để cài đặt. Tôi đã thử dùng tất cả các thiết bị có thể kết nối wifi trong nhà để thử set up nhưng đều không thành công. Tôi muốn Tiki đổi hàng khác cho tôi.",0,1,,
8769,"Quá không chắc chắn,bàn học như vậy không thể sử dụng",0,,,
8772,"ko xài được, máy in ko nhận hộp mực",0,,,
8773,"Điện thoại mới mua được 4 ngày thì gặp lỗi không hiển thị bất cứ thông tin gì trên màn hình mặc dù vẫn gọi và nhận được cuộc gọi, đề nghị đổi sản phầm khác",0,1,,
8775,"Chất lượng sản phẩm không như mong đợi, nếu cắm hai  dây vào chia ra là không sử dụng được, chỉ cắm 1 dây thì sử dụng được.",0,,,
8776,chất lượng không như mong đợi. hàng tàu chán lắm,0,,,
8777,Ko đổi Microsoft 365 được. Mình tốn 952k vô ích. Bực mình,0,,,
8780,Mình đặt giao trong 2H tầm 4h30 thì nhận được. Hơi lố giờ so với dự kiến mà mùa dịch nên cũng thông cảm. Sách ở ngoài trầy nhiều nhưng không đến nỗi. Bị cong ở mép trên. Và có dấu hằn ở phần ruột sách. Chưa đánh giá phần nội dung sách nhưng tổng thể bề ngoài không được hoàn thiện như mong đợi.,0,,1,
8781,"Rất tệ,sản phẩm nhanh hỏng",0,,,
8782,"CÀI IN WIFI KHÔNG ĐƯỢC, làm đủ cách nhưng không được, nhờ AD chỉ giúp",0,,,
8783,"Hàng nhái kém chất lượng đắt ngang hàng thật , bình thì kiểu giống đã qua sử dụng, móp méo và xước. Đổ nước nóng vào sờ vào nắp muốn bỏng tay. Lần cuối cùng tin tưởng tiki trading. Bán hàng dỏm.",0,,,
8785,Lắp vào mất luôn mạng gốc,0,,,
8786,Yếu. Không sử dụng đc. Ngay trung tâm tp lớn,0,,,
8788,"Phát wifi chập chờn, lúc được lúc không. Nói chung là không bền",0,,,
8790,"sạc máy không vào pin, mặc dù củ sạc đèn báo sáng vẫn sáng. Hãy giải quyết cho tôi :)",0,,,
8791,Trải nghiệm hơi tệ. Sách chưa kịp mở đã rớt ra rồi. :(,0,,,
8792,Mới mua về cắm vào máy tình trạng ổ cứng chỉ 99% mình cảm thấy ko thích khi mua sản phẩm mới mà như vầy.,0,,,
8793,mới nhận hàng đã bị trầy tùm lum và dơ,0,,,
8795,"Nhỏ và xấu hơn loại 99k mà chị trong cty mình mua. Lỗi do mình dù đọc kỹ mô tả rồi nhưng vẫn nghĩ 23cm là dài rồi nhưng nó chỉ dài hơn bàn tay chút xíu. Cầm nhẹ lắm kiểu rỗng ruột như ko đặc nguyên khối như loại kia. Haiz, hộp đựng nhựa chứ k phải lúa mạch như quảng cáo",0,,,
8796,"Giao hàng nhanh. Tuy nhiên Đèn bị lỗi! Khui ra, cắm điện vào, bật không lên. Shop đổi lại giúp với ạ!",0,,1,
8798,"Hộp bị móp, xấu hơn 2 box trước, bị dính keo",0,,,
8800,sản phẩm không giống với miêu tả.tôi muốn trả hàng.,0,,,
8802,Mực rơi ra khay quá nhiều,0,,,
8803,"Đánh giá tốt về quy trình giao hàng của Tiki. Nhưng bù lại chưa hài lòng về sản phẩm. Không biết sản phẩm này có seal hay không, sản phẩm mình nhận được không còn seal. Bao bì sản phẩm thì bụi bám rất nhiều, trông giống như hàng tồn kho lâu ngày không quét dọn.",0,,1,
8804,"sao mình lắp sim Viettel homephone vào mà cứ hiện z hoài là sao, sim máy củ mình đang sài bình thường nha, k phải tại sim đâu nha, nhờ bộ phận kỹ thuật giúp đỡ giùm mình",0,,,
8806,"mình mua vì quá thích quyển này nên bên ngoài trầy xướt như này mình có thể tạm bỏ qua vì bên trong vẫn ổn, nhưng lần sau mong Tiki đừng mắc lỗi vận chuyển nữa, giao hàng rất nhanh",0,,1,
8807,"Mình tưởng gỗ thịt mà?
Gỗ ép vsf phải vặn hơn 50 con ốc, có tấm xoáy ốc vào bị nứt, như thế là rủi ro khách phải chịu rồi",0,,,
8808,Sử dụng đc 1 tuần sản phẩm đểu dễ gây cháy nổ,0,,,
8811,"Nội dung sách của dượng thì khỏi bàn rồi nhưng khá thất vọng với chất lượng của sách. Lần đầu thì tiki giao cho mình sách bị thừa giấy, nhăn nheo, mình đã đổi trả thì dính ngay phải quyển thiếu một nửa keo không biết khi nào sẽ bị bung ra. Chán.",0,,,
8812,"Sản phẩm lỗi đường viền mà vẫn giao cho khách , k có túi thơm tặng kèm, chỉ có chun cố định ở 1 góc",0,,,
