content,Quality,Service,Shipping,Packing
8545,"Shop trả lời tin nhắn rất chậm ,có khi ngày hôm sau mới trả lời. Kêu khách inbox chọn màu nhưng gửi sai màu khách đặt rồi báo là do không coi tin nhắn. Bó tay luôn . Trả hàng bên tiki thì tiền ship 49k mình phải chịu hết,shop k bồi thường gì mà mình còn mắc công đợi lẫn mất tiền ship. Mặc dù hàng mình đã mua 1 lần trước đó rồi đẹp nên quay lại  ủnghộ nhưng lần này cực kì thất vọng. Sẽ k bao giờ mua hàng bên shop nữa 👎",,0,1,
8551,Dịch vụ kém. Mình yêu cầu xuất hoá đơn nhưng k thấy được hỗ trợ mặc dù đã mấy lần yêu cầu,,0,,
8579,"Hàng giao ổn, đóng gói kỹ vuông vắn. Mình chưa sd nhưng nhìn ổn rồi. Có điều hàng ghi chính hãng, và mình đã đăng ký xuất HĐ VAT, nhưng cuối cùng không xuất HĐ cho mình. Vậy vấn đề là đối với 1 sp, ko có thông tin để biết có thể xuất HĐ hay ko .",1,0,1,1
8600,Mua 350k. giá thay đổi liên tục,,0,,
8656,"sách dày, đẹp. Tiki giao hàng nhanh xịn mịn 😌😌
mà shop không tặng mình cái gì mình bùn mình chán mình cho 3 sao 😞, hóng cái Flashcard mè tr 😞😞😞😞",1,0,1,
8662,dịch vụ đổi trả quá khắt khe tốt nhất không nên mua,,0,,
8679,Người bán không trả lời tin nhắn,,0,,
8692,"Fahasa làm việc không đẹp, trên shop ghi hàng này giảm giá 30% tuy nhiên sau khi nhận hàng thì là đúng giá ghi trên bìa, hoàn toàn không giảm giá. Mình không bao giờ mua hàng của Fahasa nữa. Chân thành.",,0,,
8740,Yêu cầu xuất hoá đơn mà vẫn chưa nhận được hoá đơn ạ?,,0,,
8741,"Trải nghiệm mua hàng rất tệ. _x000D_
1. Lúc chọn mua có quà tặng kèm là pin xạc dự phòng + 2 gam giấy nhưng không hiểu sao lúc lên đơn thì lại không bao gồm, liên hệ thì đc trả lời do hệ thống đã hết quà tặng?! Vậy sao không cập nhật, để quà như lừa dối khách hàng vậy!_x000D_
2. Khi mình vừa mua xong giá 6,4tr thì hệ thống cập nhật hết hàng và để giá 5,85tr !!! Cảm giác người mua hàng là gì? Bạn vừa bị lừa lần 2!",,0,,
8752,Sp đã thu hồi 25/9 đên nay 21/10 vẫn chưa hoàn tiền lại là sao.,,0,,
8753,sp nói có tặng kèm 2 bút mà k thấy có?,,0,,
8757,Bao bì đã bị rách khi giao. Đồng ý là sản phẩm giảm giá. Tuy nhiên cần báo trước tình trạng sản phẩm cho khách hàng.,,0,,
8763,"2 lần đều giao sai sản phẩm. Đặt của ACER nhưng 2 lần đều giao của ASUS. Không biết bên mình đọc tên 2 hãng có giống hay nhầm lẫn gì không nhưng sao 2 lần đều phạm đúng 1 lỗi như thế này. Bên cửa hàng lúc lấy sản phẩm đóng gói giao có quy trình kiểm tra lại tên sản phẩm có khớp với đơn hàng không hay chỉ lấy đại mà thôi vậy? Đã yêu cầu trả và đổi hàng lần 3. Hy vọng lần này bên cửa hàng check kỹ lại giùm mình trước khi giao. Cảm ơn.
1 sao này dành cho việc đóng gói hàng tốt + giao nhanh + xử lý yêu cầu đổi trả nhanh.",,0,1,1
8789,Hàng xài thì được lau sạch nhưng cùng 1 loại sp mà hôm trước mình mua 441.000 đ nhưng hôm nay lại thấy giá bán 89.000 đ làm khách hàng mua phân vân quá chẳng biết đâu thật đâu giả.,1,0,,
8818,"Hàng giao như hình. Đóng gói cẩn thận. Dùng ổn._x000D_
_x000D_
Mọi người không nên mua vali của hãng TRESETTE - Hàn nhé. Chất lượng phục vụ cực tồi tệ.",1,0,,1
8823,"Sản phẩm oke mà mình đặt từ 30/8 đến hqua mới nhận được mà shop cũng chẳng liên hệ mình 
Sẽ không mua tiki nữa",1,0,,
8877,"Mua hàng đã thanh toán lâu rồi mà không xuất hóa đơn VAT _x000D_
đã có đầy đủ thông tin nhưng vẫn chưa chịu xuất là sao",,0,,
8897,"gói để 100 cái túi lọc rác xài hết 1 gói , hôm nay rảnh lấy ra đếm chỉ có 50 cái túi trong 1 gói , vậy là thông tin không đúng lần sau sẽ k dùng hiệu này nữa",,0,,
8898,Shop ơi m cầm 40k hốc tới đời sau luôn đi nha sp như đặc cầu còn chất lượng thì bản thân m tự biết thế thôi,,0,,
8916,"mua máy đọc sách đc tặng thêm quyển Pháp Công Nông, 5 sao phục vụ nhanh, -4 sao truyền bá vớ vẩn",,0,,
8919,nhận sách xong chán k tả đc??? thực sự luôn đấy tiki ạ? mở hộp ra quyển sách k khác nào để 7 tỷ năm r đem bán cho khách luôn??? nhìn quyển sách xem có chấp nhận được k ạ? k có seal thì thôi đi lại còn bẩn bẩn trầy cả cạnh sách ra. hơn 100k đấy có ít gì đâu? giá này thà tìm mua lại trên gr của mấy bạn sưu tầm sách có khi còn oke hơn đấy :)) ngta k bỏ hơn 100k ra chỉ để mua quyển sách về đọc xong vứt đâu thì vứt đâu,,0,,
8923,"Ủa tập 7 này là phát hành đầu năm nay, chưa có bản tái bản, có nghĩa là 100% sản phẩm trên thị trường mặc định sẽ có quà tặng kèm của nhà xuất bản vậy quà tặng tập này của mình đâu??? Giao tới postcard không có chỉ có mỗi truyện, nếu chỉ được mỗi truyện mình đã không chọn mua ở Tiki Trading rồi.",,0,,
8928,"Tiki + người bán hàng trên tiki làm ăn không ngửi nổi :))_x000D_
giao khách sản phẩm lỗi xong đ cho đổi hàng, liên hệ tiki cũng đ được, bảo sao càng ngày càng nát",,0,,
8929,"Giao hàng thiếu quà tặng,",,0,,
8942,Đặt sách 1 đằng giao sách 1 nẻo,,0,,
8980,"tôi đặt mặt hàng này, shop giao hàng khác. Từ ngày yêu cầu giao lại, đến giờ sao không thấy tiki hoàn tiền lại cho khách! đã hơn 10 ngày tính từ lúc mua hàng! Tiki giao hàng thì nhanh, đổi trả ( do shop gui sai sản phẩm chứ ko do khách) thì QUÁ lâu!",,0,,
8992,"Dịch vụ quá tệ, ko mua lại lần 2",,0,,
9027,"Tốt nhất là các bác nên ra ĐMX hoặc TGDD mà mua cho nhanh và đảm bảo. Đơn hàng giá trị mà phục vụ quá kém. _x000D_
Tiki hỗ trợ quá kém về phần xuất hóa đơn cho khách hàng.",,0,,
9039,"Thật đáng buồn là nhân viên của TIKI làm việc không tốt, mình đặt 2 mã hàng khác nhau nhưng cùng 1 nhãn hiệu nhưng mà TIKI giao cho mình chỉ 1 mã hàng. Thái độ làm việc không tập trung làm thiệt hại cho công ty. Cần phải chấn chỉnh. Tks.",,0,,
9051,Có thể đổi lại cho đúng hàng được ko? Mình đặt hàng là adapter đầu 3.0*1.1mm nhưng lại giao hàng là đầu 1.7mm sao dùng được.,,0,,
9052,giao hàng không đúng với quảng cáo,,0,,
9053,HÀNG KHÔNG ĐÚNG NHƯ NHỮNG GÌ SHOP NÓI. Tôi đặt mua TOTOLINK - A720R - Router băng tần kép AC1200. Nhưng thực tế chỉ có 1 băng tần 2.4Ghz. Mặc dù bên trong khi setup vẫn cài đặt 2 băng tầng 2.4Ghz và 5GHz. Nhưng sau khi setup xong thì chỉ có 1 băng tầng 2.4GHz hiên lên ( ngay từ đầu trước khi cài đặc bắt sóng WIFI TOTOLINK thì cũng chỉ 1 băng tầng 2.4). LỨU Ý là trước khi mua hàng này của SHOP tôi đã và đang sử dụng TOTOLINK - A720R - Router băng tần kép AC1200 (mua bên LAZADA của shop khác không phải shop này) cài đặt xong có đủ 2 băng 2.4 và 5Ghz. Xin SHOP trả lời cho tôi biết tại sao hàng của shop1 lại có 1 băng tầng 2.4GHZ ( có khi nào đưa nhầm hàng?),,0,,
9097,"Giao sản phẩm không đúng mô tả. Thiếu phần hạt lọc._x000D_
Cùng một SKU hàng mình đặt lần 1 giao đúng, lần 2 và 3 tráo hàng.",,0,,
9102,Giao hàng không có hóa đơn VAT,,0,,
9131,"Nhà sách gửi nhầm sách cho em rồi ạ. Em đặt cuốn Đừng chạy theo số đông, nhà sách lại chuyển cho e cuốn “ Khi hơi thở hoá hư không. Em phải làm gì bây giờ ạ?",,0,,
9140,giao không đúng sản phẩm đang đợi tiki phản hồi,,0,,
9160,quảng cáo 2 chiếc nhưng giao hàng có 1 chiếc,,0,,
9178,"Mua loại 5m, giao loại 2m, bó tay",,0,,
9182,Giao khác màu nhau ghép vào xấu quá,,0,,
9185,hình 1 đằng giao 1 nẻo. hình 2 hộc tủ hiệu khác. giao 1 hộc hiệu cũng khác. tiki vui lòng cho biết trả hàng ra sao?,,0,,
9193,"Mua 2 nhưng gửi 1 _x000D_
Nhưng lại tính giá 2 sản phẩm",,0,,
9196,Phần mô tả sản phẩm ghi 880ml mà ly giao là 470ml. Mua hàng như đánh cược vậy. Ly oke. Nghiêng là đổ á ko hề kín. Đề nghị sửa mô tả sản phẩm cho đúng,,0,,
9198,"Giao hàng nhanh, đóng gói kĩ nhưng mà mình đặt bộ có tặng kèm sticker nhưng đến lúc mở ra thì lại không thấy. Mọi khi thì mình không chú ý những lỗi này nhưng mà do bản này đắt hơn bản thường nên mình cảm thấy rất khó chịu.",,0,1,1
9207,"Sản phẩm shop giao không đúng như hình ảnh. Trước mình mua túi màu xanh dùng thấy ổn, nay đặt thêm thì lại giao túi màu đỏ. Sản phẩm mỏng và ngắn hơn loại màu xanh đã dùng. Nói chung không hài lòng với cách làm việc của shop.",,0,,
9210,mình đặt 2 dây nguồn số 8. shop giao cho mình 1 dây shop kiểm tra lại đơn hàng nhé,,0,,
9211,"nội dung sách rất hay, 4 sao. 

tuy nhiên chất lượng sách lại không tốt. ngoài ra, khi báo tiki thu hồi sản phẩm đổi trả, nhân viên tiki đến mà không thông báo trước dẫn đến 2 bên không sắp xếp được thời gian nhận lại hàng. nhân viên đã đề cập với khách tự lên 2bis NTMK để chủ động giờ giấc, thấy là ý hay nên mình đã đem đến thì được biết Tiki có bộ phận thu nhận riêng. thế nên mình đã tốn thời gian, thất vọng về nhân viên thu hồi sp.",1,0,,
9215,đặt màu đen nhưng nhận được màu vàng,,0,,
9217,"Quảng cáo ghi có quà tặng hình túi đeo nhưng sản phẩm giao tới không có, trong giỏ hàng lúc mua cũng không có.",,0,,
9240,ko cho trả hàng nên cho 1 sao,,0,,
9251,mua màu sám đưa màu trắng...Shop quá tào lao...,,0,,
9254,Shop giao hàng chỉ có sản phẩm không bao gồm cáp sạc và pin sạc. trong khi gọi tổng đài báo là sản phẩm có kèm pin. Nhờ shop và Tiki xem lại nha!,,0,,
9264,"k có 1 thông tin nào liên hệ vs nhà bán khi khách hàng thắc mắc, mình đã bị chặn tin nhắn k liên hệ vs shop dc để có thể đổi sản phẩm. shop làm ăn k có tâm.  1 sao cho dịch vụ. tiki k yêu cầu cung cấp thông tin nhà bán đầy đủ vậy sao tạo niềm tin cho khách mua hàng, rồi có vấn đề gì k liên hệ vs shop dc???",,0,,
9284,"Shop giao nhầm đầu dây sac cho mình, cổng này là cổng tròn to ko phải cổng vuông",,0,,
9293,"Đáng nhẽ cho 4 sao cơ, nhưng để được phản hồi của tiki thì phải cho 1 sao. Vậy nên 3 sao bị trừ là do tiki chứ không phải do sách.

Trong đơn hàng có nói tới voucher sách nói, nhưng tìm mãi không thấy 1 hướng dẫn hay mã voucher nào, chờ 2 tuần cũng chẳng thấy tiki thông báo gì về cái này, vậy nên phải viết đánh giá.",1,0,,
9298,"Giao hàng không đúng, máy không nhận mực!",,0,,
9320,"GIAO SAI HÀNG, KO SỬ DỤNG ĐƯỢC,TÔI ĐẶT HỘP MỰC 103A CHO MÁY HP NEVERSTOP LASER 1000W NHƯNG GIAO HỘP MỰC CỦA HP LASER NS1005/1020 SERIES, KHÔNG ĐÚNG DÒNG MÁY KO SỬ DỤNG DK",,0,,
9345,"m đặt mua 10 bút và 2 tập giấy A4 (500 tờ) thì giao đúng nửa đơn hàng, bút có 5 cái và giấy chỉ có 1 tập",,0,,
9364,"sản phẩm tốt, yêu cầu xuất hóa đơn nhưng sau 40 ngày từ ngày giao hàng vẫn chưa xuất, nhắn tin shop không trả lời",1,0,,
9365,Chưa xuất hoá đơn cho sản phẩn,,0,,
9366,tiki làm ăn thất vọng quá.. đặt tủ hình doremon mà đi lấy hình con thú gì đâu ak còn bị lỗi máy cái tấm bị rách nữa. giao hàng không đúng hàng.. rồi không kiểm tra kĩ càng nữa.. quá thất vọng và tức..mong tiki hãy xem xét lại nha,,0,,
9369,"GIAO NHẦM SÁCH, YÊU CẦU ĐỔI LẠI ĐÚNG SÁCH TÔI ĐÃ ĐẶT LÀ CUỐN “LỰA CHỌN ĐÚNG QUAN TRỌNG HƠN NỖ LỰC” TRONG VÒNG 2 NGÀY NHÉ. QUÁ THẤT VỌNG.",,0,,
9373,"giao hàng ko đúng như đơn đặt hàng quá buồn, nên ko có sao nào",,0,,
9384,*** mẹ mày toàn *** thôi điện thoại gì không có nhạc chuông chó *** mẹ mày lũ khốn nạn quân ***,,0,,
9392,Shop giao không đúng hàng,,0,,
9394,"đây là lần thứ 2 mình mua sách bên fahasa và mình thật sự thất vọng, cả 2 lần sách đều bị nhăn bìa dù được đóng gói rất cẩn thận, cứ như không kiểm tra hàng trước khi đóng gói hoặc cố ý giao sản phẩm lỗi vậy",,0,,1
9403,giao không đúng hàng.... đặt hạt giống mãn đình hồng kép lại giao mãn đình hồng đơn.,,0,,
9413,Mua màu đen ship về màu trắng 1 sao,,0,,
9417,Tôi đặt 2 cái. Trên túi ghi 2 cái nhưng bóc ra chỉ có 1 chiếc. Đề nghị tiki và shop kiểm tra lại và báo lại tôi sớm.,,0,,
9426,giao sai sản phẩm và số lượng,,0,,
9432,"đã nhận được hàng,hình thì mẫu này nhưng nhận là mẫu khác, cho shop 3 sao vì đủ số lượng và thùng kèm theo.",,0,,
9441,"Chào bạn, cho mình hỏi trước mình đặt sách sẽ thường có mục chọn bookmark mà sao gần đây không có bạn nhỉ ?. 
Với mình có một góp ý nho nhỏ là sách khá bụi mong các bạn có một lớp bọc ngoài để bọc cho sạch.Nay mình nhận không một cuốn nào bọc cả.Cảm ơn các bạn",,0,,
9453,"Tốt
Nhưng gọi hướng dẫn mãi k ai bắt máy. 
K có tờ hưỡng dẫn sử dụng. Lên web canon mò. 
Kết bối macbook thì muốn điên
Mất gần 1 ngày mới kết nối đc
Nếu có thêm hương dẫn, có số *** gì đó gọi thì tốt hơn",1,0,,
9460,"Máy của mình được giao không có tặng kèm bao da như đã ghi trong mô tả.
Mình không rõ shop quên hay cố tình, nên đang cần một lời giải thích từ shop.",,0,,
9484,Shop giao hàng không đúng với đã đặt. Đặt RAM Samsung 8GB DDR4 2400MHz SODIMM mà lại giao RAM Samsung 8GB DDR4 2133MHz SODIMM,,0,,
9487,giao hàng bị thiếu 1 quyển,,0,,
9489,"giá bán cao so với thị trường, ko có hoá đơn vat",,0,,
9494,"Tôi đặt mua 2 bình giữ nhiệt Lock&Lock, 1 bình màu xanh và 1 bình màu đen với giá khác nhau. Bình màu đen có giá cao hơn bình màu xanh. Tuy nhiên khi nhận hàng thì shop lại gửi tôi 2 bình đều là màu xanh đậm. Tôi muốn được đổi lại 1 bình màu đen. Mong Tiki hỗ trợ.",,0,,
